Ülke,Tarih,ISSIZLIK,TUFE,SURETIM,ISFAIZ
Polonya,2015-02-01,8.3,99.8779,98.88306,2.25
Polonya,2015-03-01,8.1,100.0407,100.114,1.75
Polonya,2015-04-01,7.9,100.4477,97.92569,1.75
Polonya,2015-05-01,7.7,100.4477,99.1566,1.75
Polonya,2015-06-01,7.6,100.4477,99.43014,1.75
Polonya,2015-07-01,7.5,100.3663,100.661,1.75
Polonya,2015-08-01,7.5,99.9593,98.74629,1.75
Polonya,2015-09-01,7.4,99.6337,100.661,1.75
Polonya,2015-10-01,7.3,99.7151,101.4817,1.75
Polonya,2015-11-01,7.2,99.6337,101.6184,1.75
Polonya,2015-12-01,7.0,99.4709,102.0287,1.75
Polonya,2016-01-01,6.8,98.9825,101.7552,1.75
Polonya,2016-02-01,6.7,98.90110000000001,102.3023,1.75
Polonya,2016-03-01,6.6,98.9825,100.2507,1.75
Polonya,2016-04-01,6.5,99.3081,103.6699,1.75
Polonya,2016-05-01,6.4,99.3895,102.0287,1.75
Polonya,2016-06-01,6.4,99.5523,103.2596,1.75
Polonya,2016-07-01,6.3,99.2267,102.3023,1.75
Polonya,2016-08-01,6.2,99.0639,103.6699,1.75
Polonya,2016-09-01,6.1,99.0639,104.3538,1.75
Polonya,2016-10-01,5.9,99.5523,102.1655,1.75
Polonya,2016-11-01,5.7,99.6337,104.7641,1.75
Polonya,2016-12-01,5.5,100.3663,106.6788,1.75
Polonya,2017-01-01,5.3,100.7733,106.5421,1.75
Polonya,2017-02-01,5.1,101.0989,106.4053,1.75
Polonya,2017-03-01,5.1,101.0175,109.2774,1.75
Polonya,2017-04-01,5.2,101.3431,107.3627,1.75
Polonya,2017-05-01,5.2,101.3431,108.8671,1.75
Polonya,2017-06-01,5.1,101.1803,109.9613,1.75
Polonya,2017-07-01,4.9,101.0175,108.7303,1.75
Polonya,2017-08-01,4.9,100.9361,112.6966,1.75
Polonya,2017-09-01,4.8,101.3431,111.6025,1.75
Polonya,2017-10-01,4.7,101.8315,112.8334,1.75
Polonya,2017-11-01,4.6,102.3199,112.6966,1.75
Polonya,2017-12-01,4.4,102.5641,114.6114,1.75
Polonya,2018-01-01,4.1,102.8897,113.654,1.75
Polonya,2018-02-01,3.9,102.6455,113.9275,1.75
Polonya,2018-03-01,3.8,102.5641,112.6966,1.75
Polonya,2018-04-01,3.8,103.0525,114.7481,1.75
Polonya,2018-05-01,3.7,103.2967,116.1158,1.75
Polonya,2018-06-01,3.8,103.3781,117.4835,1.75
Polonya,2018-07-01,3.9,103.1339,116.9364,1.75
Polonya,2018-08-01,3.9,103.1339,118.8512,1.75
Polonya,2018-09-01,4.0,103.3781,117.0732,1.75
Polonya,2018-10-01,4.0,103.7851,119.1247,1.75
Polonya,2018-11-01,3.9,103.7851,118.5776,1.75
Polonya,2018-12-01,3.9,103.7851,118.7144,1.75
Polonya,2019-01-01,3.7,103.5409,120.6291,1.75
Polonya,2019-02-01,3.6,103.9479,121.0394,1.75
Polonya,2019-03-01,3.5,104.2735,120.2188,1.75
Polonya,2019-04-01,3.4,105.4131,122.5439,1.75
Polonya,2019-05-01,3.3,105.6573,122.2703,1.75
Polonya,2019-06-01,3.2,105.9829,118.4408,1.75
Polonya,2019-07-01,3.2,105.9829,120.9027,1.75
Polonya,2019-08-01,3.1,105.9829,120.2188,1.75
Polonya,2019-09-01,3.1,105.9829,121.5865,1.75
Polonya,2019-10-01,3.0,106.2271,123.7748,1.75
Polonya,2019-11-01,3.0,106.3085,123.9116,1.75
Polonya,2019-12-01,2.9,107.1225,121.7233,1.75
Polonya,2020-01-01,2.9,108.0993,124.7322,1.75
Polonya,2020-02-01,2.8,108.8319,126.2366,1.75
Polonya,2020-03-01,2.9,109.0761,113.2437,1.05
Polonya,2020-04-01,3.1,108.9947,91.77114,0.55
Polonya,2020-05-01,3.3,108.7505,103.2596,0.11
Polonya,2020-06-01,3.4,109.4017,114.0643,0.11
Polonya,2020-07-01,3.4,109.1575,121.7233,0.11
Polonya,2020-08-01,3.4,109.0761,122.5439,0.11
Polonya,2020-09-01,3.3,109.3203,126.0998,0.11
Polonya,2020-10-01,3.2,109.4017,127.0572,0.11
Polonya,2020-11-01,3.2,109.4831,128.1514,0.11
Polonya,2020-12-01,3.3,109.5645,129.9293,0.11
Polonya,2021-01-01,3.6,110.9483,130.0661,0.11
Polonya,2021-02-01,3.8,111.5181,129.9293,0.11
Polonya,2021-03-01,3.9,112.6577,132.8015,0.11
Polonya,2021-04-01,3.8,113.5531,133.6221,0.11
Polonya,2021-05-01,3.7,113.8787,134.1691,0.11
Polonya,2021-06-01,3.5,113.9601,135.6736,0.11
Polonya,2021-07-01,3.3,114.4485,136.631,0.11
Polonya,2021-08-01,3.1,114.7741,136.2207,0.1
Polonya,2021-09-01,3.0,115.5881,137.4516,0.1
Polonya,2021-10-01,3.0,116.8905,139.6398,0.23
Polonya,2021-11-01,3.0,118.0301,147.2988,0.91
Polonya,2021-12-01,2.9,119.0883,147.8459,1.39
Polonya,2022-01-01,2.9,121.3675,148.94,1.96
Polonya,2022-02-01,2.8,121.0419,151.1283,2.43
Polonya,2022-03-01,2.8,125.0305,154.0005,3.16
Polonya,2022-04-01,2.8,127.5539,152.6328,4.2
Polonya,2022-05-01,2.8,129.7517,152.0857,5.06
Polonya,2022-06-01,2.8,131.7053,150.3077,5.72
Polonya,2022-07-01,2.9,132.3565,149.6239,6.43
Polonya,2022-08-01,3.0,133.4147,150.718,6.5
Polonya,2022-09-01,3.0,135.5311,151.2651,6.68
Polonya,2022-10-01,3.0,137.9731,148.8033,6.64
Polonya,2022-11-01,2.9,138.9499,152.0857,6.67
Polonya,2022-12-01,2.8,139.1127,151.9489,6.58
Polonya,2023-01-01,2.7,142.6129,150.3077,6.58
Polonya,2023-02-01,2.6,144.3223,149.8974,6.61
Polonya,2023-03-01,2.7,145.9503,148.94,6.56
Polonya,2023-04-01,2.7,147.0085,147.1621,6.59
Polonya,2023-05-01,2.8,147.0085,148.5297,6.74
Polonya,2023-06-01,2.8,147.0085,149.4871,6.71
Polonya,2023-07-01,2.8,146.683,148.1194,6.79
Polonya,2023-08-01,2.8,146.683,149.3504,6.66
Polonya,2023-09-01,2.9,146.1131,150.0342,5.95
Polonya,2023-10-01,3.1,146.5201,151.1283,5.69
Polonya,2023-11-01,3.1,147.5784,150.5813,5.63
Polonya,2023-12-01,3.1,147.7411,150.8548,5.54
Polonya,2024-01-01,2.9,148.3109,151.5386,5.55
Polonya,2024-02-01,2.9,148.7179,151.5386,5.6
Polonya,2024-03-01,2.8,149.0435,143.8796,5.59
Polonya,2024-04-01,2.8,150.6716,,5.65
Polonya,2024-05-01,2.9,150.8344,,5.63
Polonya,2024-06-01,2.9,150.9971,,5.59
Polonya,2024-07-01,3.0,153.1136,,5.66
Polonya,2024-08-01,3.0,153.2764,,5.72
Polonya,2024-09-01,3.0,153.4391,,5.61
Polonya,2024-10-01,2.8,153.9276,,5.64
Polonya,2024-11-01,2.8,154.6602,,5.7
Polonya,2024-12-01,2.9,154.6602,,5.61
Polonya,2025-01-01,3.0,156.2068,,5.7
Polonya,2025-02-01,3.1,156.6952,,5.68
Polonya,2025-03-01,3.2,157.0208,,5.69
Polonya,2025-04-01,3.1,,,5.72
Polonya,2025-05-01,3.0,,,5.38
Polonya,2025-06-01,3.1,,,5.25
Polonya,2025-07-01,3.2,,,5.05
Polonya,2025-08-01,3.2,,,5.03
Polonya,2025-09-01,3.2,,,4.78
Polonya,2025-10-01,3.2,,,4.61
Polonya,2025-11-01,3.2,,,4.34
Polonya,2025-12-01,3.2,,,3.94
Polonya,2026-01-01,3.1,,,3.96
Polonya,2026-02-01,,,,3.98
Türkiye,2000-01-01,,11.45,41.13284,60.0
Türkiye,2000-02-01,,11.85,42.61632,60.0
Türkiye,2000-03-01,,12.22,41.80715,60.0
Türkiye,2000-04-01,,12.52,42.88604,60.0
Türkiye,2000-05-01,,12.79,43.56035,60.0
Türkiye,2000-06-01,,12.84,44.0998,60.0
Türkiye,2000-07-01,,13.1,44.36952,60.0
Türkiye,2000-08-01,,13.34,45.44841,60.0
Türkiye,2000-09-01,,13.73,43.56035,60.0
Türkiye,2000-10-01,,14.17,44.23466,60.0
Türkiye,2000-11-01,,14.69,44.77411,60.0
Türkiye,2000-12-01,,14.98,43.0209,60.0
Türkiye,2001-01-01,,15.37,41.40256,60.0
Türkiye,2001-02-01,,15.59,41.80715,60.0
Türkiye,2001-03-01,,16.69,39.37963,60.0
Türkiye,2001-04-01,,18.67,39.24477,60.0
Türkiye,2001-05-01,,19.69,39.10991,60.0
Türkiye,2001-06-01,,20.37,39.37963,60.0
Türkiye,2001-07-01,,20.83,39.91908,60.0
Türkiye,2001-08-01,,21.44,40.99798,60.0
Türkiye,2001-09-01,,22.8,40.86311,60.0
Türkiye,2001-10-01,,24.28,38.57047,60.0
Türkiye,2001-11-01,,25.37,39.24477,60.0
Türkiye,2001-12-01,,26.15,39.10991,60.0
Türkiye,2002-01-01,,27.75,40.45853,60.0
Türkiye,2002-02-01,,28.13,42.88604,60.0
Türkiye,2002-03-01,,28.42,43.29063,60.0
Türkiye,2002-04-01,,29.04,44.0998,60.0
Türkiye,2002-05-01,,29.16,42.75118,55.0
Türkiye,2002-06-01,,29.29,43.15577,55.0
Türkiye,2002-07-01,,29.7,43.56035,55.0
Türkiye,2002-08-01,,30.36,43.83007,55.0
Türkiye,2002-09-01,,31.42,44.90897,55.0
Türkiye,2002-10-01,,32.5,43.96494,55.0
Türkiye,2002-11-01,,33.53,43.0209,55.0
Türkiye,2002-12-01,,34.06,45.58328,55.0
Türkiye,2003-01-01,,34.95,46.9319,55.0
Türkiye,2003-02-01,,35.79,45.58328,55.0
Türkiye,2003-03-01,,36.94,46.39245,55.0
Türkiye,2003-04-01,,37.76,44.90897,55.0
Türkiye,2003-05-01,,38.38,44.90897,55.0
Türkiye,2003-06-01,,38.25,46.79703,50.0
Türkiye,2003-07-01,,37.99,47.87593,50.0
Türkiye,2003-08-01,,37.96,49.08968,50.0
Türkiye,2003-09-01,,38.56,49.08968,50.0
Türkiye,2003-10-01,,39.05,48.55024,43.0
Türkiye,2003-11-01,,39.71,48.41537,43.0
Türkiye,2003-12-01,,39.98,49.35941,43.0
Türkiye,2004-01-01,,40.29,50.03371,43.0
Türkiye,2004-02-01,,40.5,50.4383,43.0
Türkiye,2004-03-01,,40.88,50.70802,43.0
Türkiye,2004-04-01,,41.09,51.65206,43.0
Türkiye,2004-05-01,,41.27,53.13554,43.0
Türkiye,2004-06-01,,41.21,52.59609,38.0
Türkiye,2004-07-01,,41.41,53.40526,38.0
Türkiye,2004-08-01,,41.73,53.00068,38.0
Türkiye,2004-09-01,,42.12,51.92178,38.0
Türkiye,2004-10-01,,43.07,50.16858,38.0
Türkiye,2004-11-01,,43.63,50.4383,38.0
Türkiye,2004-12-01,,43.89,51.38233,38.0
Türkiye,2005-01-01,9.3,44.0,59.74376,32.0
Türkiye,2005-02-01,9.1,44.09,57.31625,32.0
Türkiye,2005-03-01,9.3,44.25,56.50708,32.0
Türkiye,2005-04-01,9.5,44.43,57.18139,32.0
Türkiye,2005-05-01,9.7,44.97,57.72084,28.0
Türkiye,2005-06-01,9.6,44.91,57.58598,28.0
Türkiye,2005-07-01,9.5,44.6,58.79973,28.0
Türkiye,2005-08-01,9.4,44.94,59.74376,28.0
Türkiye,2005-09-01,9.6,45.48,60.41807,28.0
Türkiye,2005-10-01,9.7,46.29,61.49697,28.0
Türkiye,2005-11-01,9.7,46.85,61.63183,28.0
Türkiye,2005-12-01,9.7,47.0,61.09238,23.0
Türkiye,2006-01-01,9.6,47.35,61.49697,23.0
Türkiye,2006-02-01,9.6,47.45,62.03641,23.0
Türkiye,2006-03-01,9.3,47.58,63.51989,23.0
Türkiye,2006-04-01,9.3,48.22,62.98045,23.0
Türkiye,2006-05-01,8.8,49.13,63.65475,23.0
Türkiye,2006-06-01,9.0,49.29,63.92448,23.0
Türkiye,2006-07-01,9.0,49.71,63.78962,23.0
Türkiye,2006-08-01,9.0,49.49,63.65475,23.0
Türkiye,2006-09-01,8.8,50.13,63.65475,23.0
Türkiye,2006-10-01,8.7,50.76,64.05934,23.0
Türkiye,2006-11-01,8.7,51.42,63.78962,23.0
Türkiye,2006-12-01,8.9,51.54,66.08227,27.0
Türkiye,2007-01-01,8.8,52.05,68.7795,27.0
Türkiye,2007-02-01,9.0,52.27,67.16116,27.0
Türkiye,2007-03-01,8.9,52.75,68.37492,27.0
Türkiye,2007-04-01,9.2,53.39,68.64464,27.0
Türkiye,2007-05-01,9.2,53.66,69.8584,27.0
Türkiye,2007-06-01,9.2,53.53,68.37492,27.0
Türkiye,2007-07-01,9.1,53.14,67.97033,27.0
Türkiye,2007-08-01,9.2,53.15,69.04922,27.0
Türkiye,2007-09-01,9.3,53.7,69.58867,27.0
Türkiye,2007-10-01,9.5,54.67,69.04922,27.0
Türkiye,2007-11-01,9.4,55.74,69.31895,27.0
Türkiye,2007-12-01,9.3,55.86,71.20702,25.0
Türkiye,2008-01-01,9.3,56.31,70.26298,25.0
Türkiye,2008-02-01,9.5,57.03,71.6116,25.0
Türkiye,2008-03-01,9.4,57.58,71.6116,25.0
Türkiye,2008-04-01,9.2,58.55,70.66756,25.0
Türkiye,2008-05-01,9.2,59.43,70.39784,25.0
Türkiye,2008-06-01,9.6,59.21,70.80243,25.0
Türkiye,2008-07-01,9.9,59.55,69.31895,25.0
Türkiye,2008-08-01,9.8,59.41,68.37492,25.0
Türkiye,2008-09-01,10.2,59.67,68.24005,25.0
Türkiye,2008-10-01,10.6,61.23,64.73365,25.0
Türkiye,2008-11-01,11.5,61.74,62.30614,25.0
Türkiye,2008-12-01,12.0,61.48,60.68779,25.0
Türkiye,2009-01-01,12.6,61.66,56.50708,25.0
Türkiye,2009-02-01,13.0,61.45,57.72084,25.0
Türkiye,2009-03-01,13.7,62.12,57.04653,25.0
Türkiye,2009-04-01,14.0,62.14,57.99056,19.0
Türkiye,2009-05-01,13.8,62.53,59.87862,19.0
Türkiye,2009-06-01,13.4,62.61,61.63183,18.0
Türkiye,2009-07-01,13.1,62.76,62.71072,18.0
Türkiye,2009-08-01,13.2,62.58,61.90155,18.0
Türkiye,2009-09-01,12.9,62.83,62.57586,18.0
Türkiye,2009-10-01,12.5,64.34,63.78962,18.0
Türkiye,2009-11-01,12.2,65.15,66.48685,18.0
Türkiye,2009-12-01,12.0,65.5,63.65475,15.0
Türkiye,2010-01-01,12.2,66.71,63.11531,15.0
Türkiye,2010-02-01,12.0,67.67,64.59879,15.0
Türkiye,2010-03-01,12.0,68.07,65.81255,15.0
Türkiye,2010-04-01,11.5,68.47,66.48685,15.0
Türkiye,2010-05-01,11.2,68.23,68.24005,15.0
Türkiye,2010-06-01,10.9,67.85,68.64464,15.0
Türkiye,2010-07-01,10.7,67.52,69.18409,15.0
Türkiye,2010-08-01,11.0,67.79,70.80243,15.0
Türkiye,2010-09-01,10.9,68.63,70.93729,15.0
Türkiye,2010-10-01,10.7,69.88,71.74646,15.0
Türkiye,2010-11-01,10.2,69.9,73.90425,15.0
Türkiye,2010-12-01,10.1,69.69,75.118,14.0
Türkiye,2011-01-01,9.9,69.97,78.35468,14.0
Türkiye,2011-02-01,9.6,70.49,77.14093,14.0
Türkiye,2011-03-01,9.5,70.78,76.87121,14.0
Türkiye,2011-04-01,9.5,71.39,76.73634,14.0
Türkiye,2011-05-01,9.6,73.12,77.54552,14.0
Türkiye,2011-06-01,9.5,72.07,79.02899,14.0
Türkiye,2011-07-01,9.2,71.78,80.51247,14.0
Türkiye,2011-08-01,8.8,72.3,82.93999,14.0
Türkiye,2011-09-01,8.4,72.85,78.48955,14.0
Türkiye,2011-10-01,8.5,75.23,82.93999,14.0
Türkiye,2011-11-01,8.4,76.53,82.26568,14.0
Türkiye,2011-12-01,8.5,76.97,82.26568,17.0
Türkiye,2012-01-01,8.4,77.42,81.32165,17.0
Türkiye,2012-02-01,8.6,77.89,80.24275,17.0
Türkiye,2012-03-01,8.6,78.2,81.99596,17.0
Türkiye,2012-04-01,8.5,79.45,82.93999,17.0
Türkiye,2012-05-01,8.3,79.28,83.20971,17.0
Türkiye,2012-06-01,8.0,78.56,82.67027,16.0
Türkiye,2012-07-01,8.1,78.39,83.47943,16.0
Türkiye,2012-08-01,8.2,78.77,82.26568,16.0
Türkiye,2012-09-01,8.4,79.51,84.15374,16.0
Türkiye,2012-10-01,8.4,81.15,84.2886,16.0
Türkiye,2012-11-01,8.6,81.37,83.07485,16.0
Türkiye,2012-12-01,8.8,81.69,84.2886,13.5
Türkiye,2013-01-01,8.8,83.15,84.69319,13.5
Türkiye,2013-02-01,8.8,83.48,86.4464,13.5
Türkiye,2013-03-01,9.0,84.07,86.31153,13.5
Türkiye,2013-04-01,9.1,84.23,86.98584,13.5
Türkiye,2013-05-01,9.0,84.3,87.1207,13.5
Türkiye,2013-06-01,8.9,84.88,89.81794,9.5
Türkiye,2013-07-01,9.1,85.13,89.27849,9.5
Türkiye,2013-08-01,9.2,85.08,86.85098,9.5
Türkiye,2013-09-01,9.3,85.78,91.84087,9.5
Türkiye,2013-10-01,9.1,87.4,90.89683,9.5
Türkiye,2013-11-01,9.2,87.34,91.43628,9.5
Türkiye,2013-12-01,9.1,87.77,91.03169,10.25
Türkiye,2014-01-01,9.2,89.66,94.40324,10.25
Türkiye,2014-02-01,9.5,90.1,93.59406,10.25
Türkiye,2014-03-01,9.5,91.18,93.59406,10.25
Türkiye,2014-04-01,9.7,92.12,92.7849,10.25
Türkiye,2014-05-01,9.7,92.26,91.57114,10.25
Türkiye,2014-06-01,9.7,92.7,93.45921,10.25
Türkiye,2014-07-01,9.9,93.17,95.75185,10.25
Türkiye,2014-08-01,10.2,93.45,91.03169,10.25
Türkiye,2014-09-01,10.1,93.48,95.21241,10.25
Türkiye,2014-10-01,10.4,95.28,94.13351,10.25
Türkiye,2014-11-01,10.5,95.36,94.80782,10.25
Türkiye,2014-12-01,10.3,94.98,94.80782,9.0
Türkiye,2015-01-01,10.5,96.12,94.40324,9.0
Türkiye,2015-02-01,10.7,96.96,94.40324,9.0
Türkiye,2015-03-01,10.5,98.13,98.17937,9.0
Türkiye,2015-04-01,10.5,99.43,98.58395,9.0
Türkiye,2015-05-01,10.2,99.92,98.58395,9.0
Türkiye,2015-06-01,10.2,99.75,99.52798,9.0
Türkiye,2015-07-01,10.1,99.77,98.85368,9.0
Türkiye,2015-08-01,10.1,100.06,101.8206,9.0
Türkiye,2015-09-01,10.2,100.87,101.8206,9.0
Türkiye,2015-10-01,10.2,102.6,99.39312,9.0
Türkiye,2015-11-01,10.2,103.08,101.6858,9.0
Türkiye,2015-12-01,10.4,103.31,102.4949,9.0
Türkiye,2016-01-01,10.2,105.35,101.6858,9.0
Türkiye,2016-02-01,10.1,105.35,102.7647,9.0
Türkiye,2016-03-01,10.2,105.31,101.6858,9.0
Türkiye,2016-04-01,10.1,105.99,101.9555,9.0
Türkiye,2016-05-01,10.3,106.47,103.5738,9.0
Türkiye,2016-06-01,10.7,106.76,103.1693,9.0
Türkiye,2016-07-01,11.1,108.09,96.83075,9.0
Türkiye,2016-08-01,11.1,107.96,104.1133,9.0
Türkiye,2016-09-01,11.6,108.26,101.1463,9.0
Türkiye,2016-10-01,11.5,109.94,105.5968,9.0
Türkiye,2016-11-01,11.6,110.28,104.7876,9.0
Türkiye,2016-12-01,12.1,112.11,104.1133,8.75
Türkiye,2017-01-01,12.0,114.87,104.9225,8.75
Türkiye,2017-02-01,11.9,115.8,106.6757,8.75
Türkiye,2017-03-01,11.9,116.98,108.0243,8.75
Türkiye,2017-04-01,11.6,118.51,110.9912,8.75
Türkiye,2017-05-01,11.1,119.04,109.6426,8.75
Türkiye,2017-06-01,11.0,118.72,110.1821,8.75
Türkiye,2017-07-01,10.6,118.89,110.0472,8.75
Türkiye,2017-08-01,10.5,119.51,113.4187,8.75
Türkiye,2017-09-01,10.3,120.29,114.9022,8.75
Türkiye,2017-10-01,10.3,122.79,115.3068,8.75
Türkiye,2017-11-01,10.1,124.62,115.9811,8.75
Türkiye,2017-12-01,9.9,125.48,119.0829,8.75
Türkiye,2018-01-01,9.8,126.76,116.7903,8.75
Türkiye,2018-02-01,10.0,127.69,115.9811,8.75
Türkiye,2018-03-01,10.0,128.96,116.116,8.75
Türkiye,2018-04-01,10.2,131.37,117.5995,8.75
Türkiye,2018-05-01,10.6,133.5,115.8463,8.75
Türkiye,2018-06-01,10.7,136.99,112.4747,18.5
Türkiye,2018-07-01,10.8,137.74,115.3068,18.5
Türkiye,2018-08-01,11.2,140.91,114.9022,18.5
Türkiye,2018-09-01,11.5,149.79,111.261,18.5
Türkiye,2018-10-01,11.6,153.79,108.9683,18.5
Türkiye,2018-11-01,12.2,151.57,108.6986,18.5
Türkiye,2018-12-01,12.7,150.96,106.9454,18.5
Türkiye,2019-01-01,13.6,152.57,108.8334,18.5
Türkiye,2019-02-01,13.8,152.81,110.0472,18.5
Türkiye,2019-03-01,13.9,154.39,113.4187,18.5
Türkiye,2019-04-01,13.8,157.0,112.7444,18.5
Türkiye,2019-05-01,13.7,158.49,113.6885,18.5
Türkiye,2019-06-01,13.7,158.53,108.8334,18.5
Türkiye,2019-07-01,13.9,160.68,113.8233,18.5
Türkiye,2019-08-01,14.1,162.07,110.7215,18.5
Türkiye,2019-09-01,14.1,163.67,114.9022,18.5
Türkiye,2019-10-01,13.5,166.95,113.2839,17.25
Türkiye,2019-11-01,13.3,167.59,114.0931,17.25
Türkiye,2019-12-01,13.4,168.83,116.3857,12.75
Türkiye,2020-01-01,13.0,171.11,115.9811,12.75
Türkiye,2020-02-01,12.6,171.71,119.0829,12.75
Türkiye,2020-03-01,13.0,172.7,111.8004,12.75
Türkiye,2020-04-01,13.5,174.17,79.02899,12.75
Türkiye,2020-05-01,13.6,176.54,93.72893,12.75
Türkiye,2020-06-01,13.7,178.54,108.4289,9.0
Türkiye,2020-07-01,14.1,179.59,120.2967,9.0
Türkiye,2020-08-01,12.9,181.13,122.1848,9.0
Türkiye,2020-09-01,12.6,182.9,124.7471,9.0
Türkiye,2020-10-01,13.1,186.8,125.0169,9.0
Türkiye,2020-11-01,13.0,191.09,126.6352,9.0
Türkiye,2020-12-01,12.6,193.48,127.3095,15.75
Türkiye,2021-01-01,,,,15.75
Türkiye,2021-02-01,,,,15.75
Türkiye,2021-03-01,,,,15.75
Türkiye,2021-04-01,,,,15.75
Türkiye,2021-05-01,,,,15.75
Türkiye,2021-06-01,,,,15.75
Türkiye,2021-07-01,,,,15.75
Türkiye,2021-08-01,,,,15.75
Türkiye,2021-09-01,,,,15.75
Türkiye,2021-10-01,,,,15.75
Türkiye,2021-11-01,,,,15.75
Türkiye,2021-12-01,,,,15.75
Türkiye,2022-01-01,,,,14.75
Türkiye,2022-02-01,,,,14.75
Türkiye,2022-03-01,,,,14.75
Türkiye,2022-04-01,,,,14.75
Türkiye,2022-05-01,,,,14.75
Türkiye,2022-06-01,,,,14.75
Türkiye,2022-07-01,,,,14.75
Türkiye,2022-08-01,,,,14.75
Türkiye,2022-09-01,,,,14.75
Türkiye,2022-10-01,,,,14.75
Türkiye,2022-11-01,,,,14.75
Türkiye,2022-12-01,,,,9.75
Türkiye,2023-01-01,,,,9.75
Türkiye,2023-02-01,,,,9.75
Türkiye,2023-03-01,,,,9.75
Türkiye,2023-04-01,,,,9.75
Türkiye,2023-05-01,,,,15.75
Türkiye,2023-06-01,,,,15.75
Türkiye,2023-07-01,,,,15.75
Türkiye,2023-08-01,,,,15.75
Türkiye,2023-09-01,,,,30.75
Türkiye,2023-10-01,,,,30.75
Türkiye,2023-11-01,,,,35.75
Türkiye,2023-12-01,,,,43.25
Türkiye,2024-01-01,,,,43.25
Türkiye,2024-02-01,,,,43.25
Türkiye,2024-03-01,,,,43.25
Türkiye,2024-04-01,,,,50.75
Türkiye,2024-05-01,,,,50.75
Türkiye,2024-06-01,,,,50.75
Türkiye,2024-07-01,,,,50.75
Türkiye,2024-08-01,,,,50.75
Türkiye,2024-09-01,,,,50.75
Türkiye,2024-10-01,,,,50.75
Türkiye,2024-11-01,,,,50.75
Türkiye,2024-12-01,,,,48.25
Türkiye,2025-01-01,,,,48.25
Türkiye,2025-02-01,,,,48.25
Türkiye,2025-03-01,,,,43.25
Türkiye,2025-04-01,,,,43.25
Türkiye,2025-05-01,,,,43.25
Türkiye,2025-06-01,,,,43.25
Türkiye,2025-07-01,,,,43.25
Türkiye,2025-08-01,,,,43.25
Türkiye,2025-09-01,,,,41.25
Türkiye,2025-10-01,,,,41.25
Türkiye,2025-11-01,,,,41.25
Türkiye,2025-12-01,,,,38.75
Türkiye,2026-01-01,,,,38.75
